date,PM10,PM2.5,PM1
5/23/2019 10:40:37 PM,44.3,29.8,18.7
5/23/2019 10:40:43 PM,38.5,28.1,17.8
5/23/2019 10:40:49 PM,38.6,26.5,17.8
5/23/2019 10:40:55 PM,43.5,25.9,18.1
5/23/2019 10:41:01 PM,44.3,31.8,17.8
5/23/2019 10:41:07 PM,37.1,27.1,18
5/23/2019 10:41:13 PM,35.4,26.9,17.5
5/23/2019 10:41:19 PM,40.8,28.9,18.8
5/23/2019 10:41:25 PM,48.3,29.4,18.1
5/23/2019 10:41:31 PM,36.5,28.3,18.5
5/23/2019 10:41:37 PM,38.9,28.7,18.6
5/23/2019 10:41:43 PM,44,32.7,19
5/23/2019 10:41:49 PM,49.8,30.2,17.8
5/23/2019 10:41:55 PM,39.8,29.8,17.8
5/23/2019 10:42:01 PM,38.5,26.3,17.4
5/23/2019 10:42:07 PM,40.6,26.5,17.6
5/23/2019 10:42:13 PM,46,28.4,18.7
5/23/2019 10:42:19 PM,34.6,25.7,17.2
5/23/2019 10:42:25 PM,42.4,31.4,18
5/23/2019 10:42:31 PM,40.6,29,18.1
5/23/2019 10:42:37 PM,52.4,30.7,18.2
5/23/2019 10:42:43 PM,48.4,32.3,18.7
5/23/2019 10:42:49 PM,47.4,29.2,18.3
5/23/2019 10:42:55 PM,42.3,27.6,17.9
5/23/2019 10:43:01 PM,43.3,29.6,18.6
5/23/2019 10:43:07 PM,42.5,30.5,18.5
5/23/2019 10:43:13 PM,43.3,28.9,18.2
5/23/2019 10:43:19 PM,42.2,32.2,19.1
5/23/2019 10:43:25 PM,42.8,31,18.5
5/23/2019 10:43:31 PM,48.1,30.5,18.8
5/23/2019 10:43:37 PM,36.7,28,18.5
5/23/2019 10:43:43 PM,43.2,28,18.2
5/23/2019 10:43:49 PM,43.1,27.8,18.9
5/23/2019 10:43:55 PM,47.3,31.8,19
5/23/2019 10:44:01 PM,39.2,28.4,18
5/23/2019 10:44:07 PM,39.7,28.8,18.6
5/23/2019 10:44:13 PM,38.2,26.4,18.1
5/23/2019 10:44:19 PM,42.2,26.9,18
5/23/2019 10:44:25 PM,55.5,33.8,19
5/23/2019 10:44:31 PM,45,29.8,17.6
5/23/2019 10:44:37 PM,41.2,32.5,18
5/23/2019 10:44:43 PM,55.6,32.1,18.2
5/23/2019 10:44:49 PM,36.6,29.6,18.1
5/23/2019 10:44:55 PM,35.1,26,17.6
5/23/2019 10:45:01 PM,35.2,26.1,17.7
5/23/2019 10:45:07 PM,39,29.8,18.3
5/23/2019 10:45:13 PM,49,27.7,17.7
5/23/2019 10:45:19 PM,37.3,29.2,18.8
5/23/2019 10:45:25 PM,36.3,26,17
5/23/2019 10:45:31 PM,33.5,24.7,17.1
5/23/2019 10:45:37 PM,38.1,30.8,18.2
5/23/2019 10:45:43 PM,47.7,29.8,18.3
5/23/2019 10:45:49 PM,33.9,25.9,17
5/23/2019 10:45:55 PM,39.1,29.2,17.7
5/23/2019 10:46:01 PM,32.1,27.7,17.7
5/23/2019 10:46:07 PM,39.8,27.3,17.5
5/23/2019 10:46:13 PM,41.4,32.1,18.6
5/23/2019 10:46:19 PM,39.3,30.9,18.7
5/23/2019 10:46:25 PM,42.3,29.2,17.8
5/23/2019 10:46:31 PM,43.9,27.9,17.6
5/23/2019 10:46:37 PM,41.2,26.9,18.5
5/23/2019 10:46:43 PM,33.2,26,17.9
5/23/2019 10:46:49 PM,34.8,28.2,17.4
5/23/2019 10:46:55 PM,35.8,27.3,17.6
5/23/2019 10:47:01 PM,42,28.5,17.5
5/23/2019 10:47:07 PM,33.3,24.1,16.6
5/23/2019 10:47:13 PM,33.6,25.7,17.2
5/23/2019 10:47:19 PM,36,28.1,18
5/23/2019 10:47:25 PM,42,28.7,17.6
5/23/2019 10:47:31 PM,38.4,27.3,17.7
5/23/2019 10:47:37 PM,36.5,26.8,17.7
5/23/2019 10:47:43 PM,39.1,25.6,17.5
5/23/2019 10:47:49 PM,40.4,31,18.4
5/23/2019 10:47:55 PM,31.2,24.7,17.7
5/23/2019 10:48:01 PM,37,27.8,17.9
5/23/2019 10:48:07 PM,35.2,27.1,17.5
5/23/2019 10:48:13 PM,44,33.2,18.4
5/23/2019 10:48:19 PM,34.2,25.3,17.5
5/23/2019 10:48:25 PM,41.3,29.5,18.4
5/23/2019 10:48:31 PM,33.4,25.1,17.3
5/23/2019 10:48:37 PM,36.4,24.8,17.5
5/23/2019 10:48:43 PM,44.6,29.5,17.5
5/23/2019 10:48:49 PM,38.9,28.8,17.4
5/23/2019 10:48:55 PM,37.6,27.7,18.1
5/23/2019 10:49:01 PM,37.6,28,18.1
5/23/2019 10:49:07 PM,41.8,28.7,18
5/23/2019 10:49:13 PM,36,24.8,17.8
5/23/2019 10:49:19 PM,45.3,28.6,18
5/23/2019 10:49:25 PM,43.2,28.7,17.5
5/23/2019 10:49:31 PM,39,27.8,18.8
5/23/2019 10:49:37 PM,36.4,28.4,18.2
5/23/2019 10:49:43 PM,38.6,29.8,17.9
5/23/2019 10:49:49 PM,41.4,30,17.9
5/23/2019 10:49:55 PM,38.3,29.3,18.4
5/23/2019 10:50:01 PM,50.2,30,17.7
5/23/2019 10:50:07 PM,37.2,29.6,17.4
5/23/2019 10:50:13 PM,38.6,29.1,18.2
5/23/2019 10:50:19 PM,36,27,17.4
5/23/2019 10:50:25 PM,40.9,29.1,17.8
5/23/2019 10:50:31 PM,45.2,30.6,19.1
5/23/2019 10:50:37 PM,36.6,26.6,17.9
5/23/2019 10:50:43 PM,34.3,26.9,17.6
5/23/2019 10:50:49 PM,43.1,32.3,18
5/23/2019 10:50:55 PM,39.4,28.4,18
5/23/2019 10:51:01 PM,40.2,30.3,18.4
5/23/2019 10:51:07 PM,36.8,29.2,18.3
5/23/2019 10:51:13 PM,39.7,28.9,18.2
5/23/2019 10:51:19 PM,32.1,27.8,17.6
5/23/2019 10:51:25 PM,36.2,25.5,16.9
5/23/2019 10:51:31 PM,37,27.8,18.1
5/23/2019 10:51:37 PM,36.1,29.7,17.4
5/23/2019 10:51:43 PM,41.3,28.9,18.1
5/23/2019 10:51:49 PM,35.2,25.3,17.7
5/23/2019 10:51:55 PM,42.1,26.3,17.4
5/23/2019 10:52:01 PM,35.8,28.1,18
5/23/2019 10:52:07 PM,38.1,28.1,17.3
5/23/2019 10:52:13 PM,34.7,26.7,17.7
5/23/2019 10:52:19 PM,36.1,25.8,17.5
5/23/2019 10:52:25 PM,36.1,25.7,17.2
5/23/2019 10:52:31 PM,41.4,27.4,17.7
5/23/2019 10:52:37 PM,32.6,26.4,17.1
5/23/2019 10:52:43 PM,44.6,33.8,18.2
5/23/2019 10:52:49 PM,35,28.5,17.8
5/23/2019 10:52:55 PM,47.6,27.3,17.3
5/23/2019 10:53:01 PM,36.1,27.3,17.6
5/23/2019 10:53:07 PM,40.7,29.9,18.1
5/23/2019 10:53:13 PM,32.9,23.4,17.3
5/23/2019 10:53:19 PM,40.2,30.1,17.8
5/23/2019 10:53:25 PM,33.5,25.7,17.1
5/23/2019 10:53:31 PM,37.5,27.2,17.6
5/23/2019 10:53:37 PM,43.1,30.7,18.1
5/23/2019 10:53:43 PM,37.1,25.7,17.1
5/23/2019 10:53:49 PM,44.9,30.9,18.5
5/23/2019 10:53:55 PM,37,27.9,18
5/23/2019 10:54:01 PM,44.5,28.9,17.6
5/23/2019 10:54:07 PM,32.3,24.6,17.4
5/23/2019 10:54:13 PM,36.9,26.5,17.7
5/23/2019 10:54:19 PM,45.1,29.4,18.2
5/23/2019 10:54:25 PM,36.2,24.1,16.5
5/23/2019 10:54:31 PM,35.7,27.9,18.6
5/23/2019 10:54:37 PM,40.8,29.2,18.1
5/23/2019 10:54:43 PM,35.1,27,17.5
5/23/2019 10:54:49 PM,35.2,28,17.9
5/23/2019 10:54:55 PM,36.5,28.5,17.9
5/23/2019 10:55:01 PM,35.3,26.2,17.4
5/23/2019 10:55:07 PM,45.2,32.5,18.3
5/23/2019 10:55:13 PM,33.4,27,17.7
5/23/2019 10:55:19 PM,37.1,27.5,17.9
5/23/2019 10:55:25 PM,41.8,27,17.5
5/23/2019 10:55:31 PM,36.6,25.1,17.8
5/23/2019 10:55:37 PM,45.4,31.6,18.8
5/23/2019 10:55:43 PM,38,26.1,17.8
5/23/2019 10:55:49 PM,37.8,26.4,17.8
5/23/2019 10:55:55 PM,40.1,30.6,17.7
5/23/2019 10:56:01 PM,41.6,30.6,17.4
5/23/2019 10:56:07 PM,40.7,27.8,17.7
5/23/2019 10:56:13 PM,38.3,30.3,18
5/23/2019 10:56:19 PM,43.5,28.9,17.8
5/23/2019 10:56:25 PM,35.2,25.5,17.1
5/23/2019 10:56:31 PM,42.7,29.7,17.9
5/23/2019 10:56:37 PM,47.2,30.7,18.4
5/23/2019 10:56:43 PM,31,25.9,17.8
5/23/2019 10:56:49 PM,40,30.5,17.9
5/23/2019 10:56:55 PM,43.1,29.7,17.9
5/23/2019 10:57:01 PM,34.8,26.4,17.4
5/23/2019 10:57:07 PM,39.4,30.1,18.3
5/23/2019 10:57:13 PM,32.2,25.5,17.3
5/23/2019 10:57:19 PM,39.2,26.8,17.8
5/23/2019 10:57:25 PM,48.6,27.8,17.7
5/23/2019 10:57:31 PM,51.8,31.7,18.7
5/23/2019 10:57:37 PM,38,28.4,17.9
5/23/2019 10:57:43 PM,35.2,27.2,17.5
5/23/2019 10:57:49 PM,37.9,27.3,17.7
5/23/2019 10:57:55 PM,37.5,29.4,18
5/23/2019 10:58:01 PM,41.2,29.7,17.6
5/23/2019 10:58:07 PM,36.3,26.6,18.2
5/23/2019 10:58:13 PM,36.4,24.6,17.2
5/23/2019 10:58:19 PM,32.1,27,18
5/23/2019 10:58:25 PM,42.9,28.4,17.8
5/23/2019 10:58:31 PM,42.4,29.4,17.8
5/23/2019 10:58:37 PM,35.6,27,17.9
5/23/2019 10:58:43 PM,40.7,27.1,17.6
5/23/2019 10:58:49 PM,48.2,28.1,18.1
5/23/2019 10:58:55 PM,42.6,26.6,18.1
5/23/2019 10:59:01 PM,45.8,27.6,18.1
5/23/2019 10:59:07 PM,37.4,28.7,18.3
5/23/2019 10:59:13 PM,39.8,27.6,16.9
5/23/2019 10:59:19 PM,35.9,29.9,18.2
5/23/2019 10:59:25 PM,42.4,27.7,17.7
5/23/2019 10:59:31 PM,39.5,26.5,18.1
5/23/2019 10:59:37 PM,32.8,25.1,16.6
5/23/2019 10:59:43 PM,39.2,29.7,17.5
5/23/2019 10:59:49 PM,33.1,25.7,17
5/23/2019 10:59:55 PM,32.3,25.3,17.6
5/23/2019 11:00:01 PM,38.6,24.5,17.3
5/23/2019 11:00:07 PM,34.9,26.3,17.3
5/23/2019 11:00:13 PM,38.7,29.9,17.8
5/23/2019 11:00:19 PM,39.9,28.5,18
5/23/2019 11:00:25 PM,37.2,28.9,17.7
5/23/2019 11:00:31 PM,37.4,29.3,17.6
5/23/2019 11:00:37 PM,44.8,26.1,17.8
5/23/2019 11:00:43 PM,42.1,29.6,18
5/23/2019 11:00:49 PM,46.8,28.9,17.7
5/23/2019 11:00:55 PM,38.5,30.3,17.8
5/23/2019 11:01:01 PM,41.1,31.7,17.9
5/23/2019 11:01:07 PM,38.3,25.7,17.2
5/23/2019 11:01:13 PM,34.9,25.4,18.1
5/23/2019 11:01:19 PM,38.3,27.7,17.9
5/23/2019 11:01:25 PM,39,28.1,17.7
5/23/2019 11:01:31 PM,37.2,28.6,17.6
5/23/2019 11:01:37 PM,37.1,29.7,18.3
5/23/2019 11:01:43 PM,33.4,26.6,17.3
5/23/2019 11:01:49 PM,37.6,26.4,17.4
5/23/2019 11:01:55 PM,34.4,26,16.9
5/23/2019 11:02:01 PM,33.5,24.4,16.9
5/23/2019 11:02:07 PM,38.4,26.5,18
5/23/2019 11:02:13 PM,35.4,26.5,16.7
5/23/2019 11:02:19 PM,36.2,24.3,16.3
5/23/2019 11:02:25 PM,37,29.6,18.8
5/23/2019 11:02:31 PM,35,24.8,17.3
5/23/2019 11:02:37 PM,36,28.3,17.1
5/23/2019 11:02:43 PM,42.1,31.3,18.1
5/23/2019 11:02:49 PM,33,26.3,16.9
5/23/2019 11:02:55 PM,34.4,25.7,16.8
5/23/2019 11:03:01 PM,38.5,28.6,17.5
5/23/2019 11:03:07 PM,35.5,29.3,18.6
5/23/2019 11:03:13 PM,40.8,29.3,18.1
5/23/2019 11:03:19 PM,44.2,32,18.6
5/23/2019 11:03:25 PM,38.5,29.1,18
5/23/2019 11:03:31 PM,37.6,27.3,17.6
5/23/2019 11:03:37 PM,39.7,29.6,18.5
5/23/2019 11:03:43 PM,33.8,26.9,16.8
5/23/2019 11:03:49 PM,35.4,24.3,17.8
5/23/2019 11:03:55 PM,44.4,30.7,17.7
5/23/2019 11:04:01 PM,46.1,32.4,18.3
5/23/2019 11:04:07 PM,37.1,27,17.9
5/23/2019 11:04:13 PM,36.8,29.3,17.7
5/23/2019 11:04:19 PM,39.2,29.6,18.5
5/23/2019 11:04:25 PM,40.7,28.6,18.3
5/23/2019 11:04:31 PM,37.1,28,18.2
5/23/2019 11:04:37 PM,45.9,25.8,18
5/23/2019 11:04:43 PM,40.9,31.5,18.5
5/23/2019 11:04:49 PM,35.2,26.9,17.6
5/23/2019 11:04:55 PM,37.2,29.4,17.7
5/23/2019 11:05:01 PM,41.1,30.9,18
5/23/2019 11:05:07 PM,32.2,25.9,18
5/23/2019 11:05:13 PM,41.6,29.1,17.9
5/23/2019 11:05:19 PM,31.2,26.5,17.5
5/23/2019 11:05:25 PM,41.4,30,17.9
5/23/2019 11:05:31 PM,39.2,25.9,17.6
5/23/2019 11:05:37 PM,35.9,30.2,18.7
5/23/2019 11:05:43 PM,33.1,27.1,18
5/23/2019 11:05:49 PM,32.7,23.6,16.6
5/23/2019 11:05:55 PM,30.1,23.9,17.3
5/23/2019 11:06:01 PM,34.6,27.1,17.2
5/23/2019 11:06:07 PM,37.8,28.9,17.6
5/23/2019 11:06:13 PM,31.1,24.5,17.7
5/23/2019 11:06:19 PM,33.9,27.1,18
5/23/2019 11:06:25 PM,44.3,29.4,18.3
5/23/2019 11:06:31 PM,33.4,25.2,17.3
5/23/2019 11:06:37 PM,37.8,29.5,17.8
5/23/2019 11:06:43 PM,35.8,28.5,18.6
5/23/2019 11:06:49 PM,39.3,29,18.4
5/23/2019 11:06:55 PM,42.5,30.1,18.1
5/23/2019 11:07:01 PM,32.1,27.1,18.1
5/23/2019 11:07:07 PM,31.6,26.3,17.5
5/23/2019 11:07:13 PM,33.5,25.5,17.9
5/23/2019 11:07:19 PM,38.7,29.9,18.2
5/23/2019 11:07:25 PM,40.4,31.2,17.8
5/23/2019 11:07:31 PM,36.8,26.3,17.4
5/23/2019 11:07:37 PM,38.3,29.2,17.6
5/23/2019 11:07:43 PM,36.8,28.5,18.1
5/23/2019 11:07:49 PM,40.1,28.2,18
5/23/2019 11:07:55 PM,32.9,27.1,17.5
5/23/2019 11:08:01 PM,36.4,27.8,17.4
5/23/2019 11:08:07 PM,28,24,17.5
5/23/2019 11:08:13 PM,38.9,30.2,18.5
5/23/2019 11:08:19 PM,37.2,25.1,16.6
5/23/2019 11:08:25 PM,35.1,24.1,17.1
5/23/2019 11:08:31 PM,40.8,26.4,17.6
5/23/2019 11:08:37 PM,37.7,27.4,18.1
5/23/2019 11:08:43 PM,35.5,28.6,17.9
5/23/2019 11:08:49 PM,36,29.3,18.4
5/23/2019 11:08:55 PM,38.7,25,17.4
5/23/2019 11:09:01 PM,33.3,25.3,17.2
5/23/2019 11:09:07 PM,37,27.1,17.5
5/23/2019 11:09:13 PM,40.4,27.1,18.1
5/23/2019 11:09:19 PM,34.7,26.1,17.9
5/23/2019 11:09:25 PM,37.3,27.6,18
5/23/2019 11:09:31 PM,36.5,27.3,17.9
5/23/2019 11:09:37 PM,39,31.2,18
5/23/2019 11:09:43 PM,39.7,30.4,18.2
5/23/2019 11:09:49 PM,38.3,31.4,17.9
5/23/2019 11:09:55 PM,41.6,26.3,16.8
5/23/2019 11:10:01 PM,36.4,28.6,17.4
5/23/2019 11:10:07 PM,34.9,25.7,17.4
5/23/2019 11:10:13 PM,40.8,28.6,18
5/23/2019 11:10:19 PM,36.9,23.4,16.6
5/23/2019 11:10:25 PM,38,29.6,17.1
5/23/2019 11:10:31 PM,32.3,27.3,17.7
5/23/2019 11:10:37 PM,34.7,26.8,17.7
5/23/2019 11:10:43 PM,41.5,28.8,17.6
5/23/2019 11:10:49 PM,36.9,28,17.7
5/23/2019 11:10:55 PM,35.6,28.5,17.8
5/23/2019 11:11:01 PM,35.2,29.5,18.2
5/23/2019 11:11:07 PM,31.7,24.2,17.1
5/23/2019 11:11:13 PM,41.1,28.1,17.1
5/23/2019 11:11:19 PM,39.3,25.6,16.9
5/23/2019 11:11:25 PM,35.4,25.8,17.9
5/23/2019 11:11:31 PM,36.1,27.4,18.4
5/23/2019 11:11:37 PM,34.6,26.3,17.6
5/23/2019 11:11:43 PM,41.6,31.9,18.1
5/23/2019 11:11:49 PM,40.2,28.1,18
5/23/2019 11:11:55 PM,41.5,29.3,18.5
5/23/2019 11:12:01 PM,42.1,30,18.5
5/23/2019 11:12:07 PM,37.8,28.7,17.8
5/23/2019 11:12:13 PM,41.5,31,17.8
5/23/2019 11:12:19 PM,37.5,26.5,17.5
5/23/2019 11:12:25 PM,37.1,28.7,18.2
5/23/2019 11:12:31 PM,36.2,24.9,16.9
5/23/2019 11:12:37 PM,36.5,27.7,17.2
5/23/2019 11:12:43 PM,37.4,28,17.4
5/23/2019 11:12:49 PM,39.4,29.8,18
5/23/2019 11:12:55 PM,48.2,30.6,18.1
5/23/2019 11:13:01 PM,42.4,29,17.2
5/23/2019 11:13:07 PM,34.6,23.8,16.9
5/23/2019 11:13:13 PM,40.7,28.9,17.6
5/23/2019 11:13:19 PM,38.8,29,17.8
5/23/2019 11:13:25 PM,34.2,24.3,17.5
5/23/2019 11:13:31 PM,37.1,27.7,17.5
5/23/2019 11:13:37 PM,39.9,28.1,18.4
5/23/2019 11:13:43 PM,36.4,26.6,17.1
5/23/2019 11:13:49 PM,37.3,30.4,17.8
5/23/2019 11:13:55 PM,40,26.1,17.1
5/23/2019 11:14:01 PM,41.5,24.1,17.1
5/23/2019 11:14:07 PM,32.2,26.1,17.5
5/23/2019 11:14:13 PM,32.7,26.5,17.3
5/23/2019 11:14:19 PM,42.1,29.2,18.2
5/23/2019 11:14:25 PM,28.6,24,17.3
5/23/2019 11:14:31 PM,33,24,17
5/23/2019 11:14:37 PM,36.4,24.9,17
5/23/2019 11:14:43 PM,35.8,28.6,18
5/23/2019 11:14:49 PM,37.8,25.9,17.2
5/23/2019 11:14:55 PM,37.4,26.9,17.9
5/23/2019 11:15:01 PM,34.7,24.3,17.3
5/23/2019 11:15:07 PM,31.9,26.2,17.4
5/23/2019 11:15:13 PM,38.6,26.4,17.3
5/23/2019 11:15:19 PM,35.9,25.1,16.7
5/23/2019 11:15:25 PM,39.9,27.2,17.6
5/23/2019 11:15:31 PM,40.5,26.2,17.8
5/23/2019 11:15:37 PM,29.8,24.5,16.8
5/23/2019 11:15:43 PM,31.2,26,16.3
5/23/2019 11:15:49 PM,38,27.5,17.3
5/23/2019 11:15:55 PM,37.2,27.9,17.7
5/23/2019 11:16:01 PM,33.1,25.3,16.9
5/23/2019 11:16:07 PM,37.2,28.9,18
5/23/2019 11:16:13 PM,32,25,16.9
5/23/2019 11:16:19 PM,31.3,25,17.7
5/23/2019 11:16:25 PM,37.1,29.4,17.9
5/23/2019 11:16:31 PM,36.2,29,17.2
5/23/2019 11:16:37 PM,41.4,29.8,18
5/23/2019 11:16:43 PM,35.5,29,18.2
5/23/2019 11:16:49 PM,41.5,29.4,18.2
5/23/2019 11:16:55 PM,39.7,27.1,17.5
5/23/2019 11:17:01 PM,36.7,28.8,17.8
5/23/2019 11:17:07 PM,29.3,23.5,17.4
5/23/2019 11:17:13 PM,33.1,25.7,17.4
5/23/2019 11:17:19 PM,34.7,28.6,17.6
5/23/2019 11:17:25 PM,41.9,27.7,17.3
5/23/2019 11:17:31 PM,36.3,29.7,18
5/23/2019 11:17:37 PM,37.2,28.9,16.9
5/23/2019 11:17:43 PM,36.2,28.8,17.7
5/23/2019 11:17:49 PM,39.4,30.9,18.2
5/23/2019 11:17:55 PM,38.9,29.7,18.4
5/23/2019 11:18:01 PM,29.9,24.5,17.7
5/23/2019 11:18:07 PM,39.5,31.1,18.3
5/23/2019 11:18:13 PM,33.4,26.7,17.5
5/23/2019 11:18:19 PM,34.3,26.9,17.4
5/23/2019 11:18:25 PM,37.1,26.8,17.8
5/23/2019 11:18:31 PM,36.4,28.3,18.3
5/23/2019 11:18:37 PM,30.9,23.6,16.7
5/23/2019 11:18:43 PM,37.2,25.8,16.9
5/23/2019 11:18:49 PM,36,27.4,17.5
5/23/2019 11:18:55 PM,33,24.4,16.5
5/23/2019 11:19:01 PM,34.7,27.3,17.1
5/23/2019 11:19:07 PM,31.7,25.4,17.1
5/23/2019 11:19:13 PM,34.9,27.2,17.7
5/23/2019 11:19:19 PM,34.9,28.5,17.2
5/23/2019 11:19:25 PM,31.7,24.7,16.8
5/23/2019 11:19:31 PM,36.2,28.5,17.7
5/23/2019 11:19:37 PM,34.4,27.8,17.2
5/23/2019 11:19:43 PM,37.4,27.3,17
5/23/2019 11:19:49 PM,35.2,26,17.4
5/23/2019 11:19:55 PM,32.5,27,17.7
5/23/2019 11:20:01 PM,31,24.6,16.6
5/23/2019 11:20:07 PM,37,27.2,18.1
5/23/2019 11:20:13 PM,30.5,25.8,16.7
5/23/2019 11:20:19 PM,34.5,26.6,17.6
5/23/2019 11:20:25 PM,34.8,26.4,16.8
5/23/2019 11:20:31 PM,34.6,27.4,18.2
5/23/2019 11:20:37 PM,35.6,24.6,16.6
5/23/2019 11:20:43 PM,35.3,28.8,17.9
5/23/2019 11:20:49 PM,43.9,26.6,17.4
5/23/2019 11:20:55 PM,37.6,27.2,16.7
5/23/2019 11:21:01 PM,35.9,28.4,17.7
5/23/2019 11:21:07 PM,33.6,26.6,16.8
5/23/2019 11:21:13 PM,42.4,25.7,16.9
5/23/2019 11:21:19 PM,33.9,24.9,16.4
5/23/2019 11:21:25 PM,33.7,26.1,17.1
5/23/2019 11:21:31 PM,39.8,25.6,16.9
5/23/2019 11:21:37 PM,35.2,26.4,16.9
5/23/2019 11:21:43 PM,30.4,24.2,17.2
5/23/2019 11:21:49 PM,40,28.8,17.7
5/23/2019 11:21:55 PM,38.5,28.3,18.7
5/23/2019 11:22:01 PM,35.5,28.1,17.6
5/23/2019 11:22:07 PM,35.4,28.7,17.5
5/23/2019 11:22:13 PM,37.9,26.8,17.2
5/23/2019 11:22:19 PM,40.6,27.3,17.6
5/23/2019 11:22:25 PM,33.8,26,17.3
5/23/2019 11:22:31 PM,37.2,26.9,17.3
5/23/2019 11:22:37 PM,31.7,26.3,17.7
5/23/2019 11:22:43 PM,35.9,28.6,17.7
5/23/2019 11:22:49 PM,38.5,28.9,18
5/23/2019 11:22:55 PM,36.4,28.3,18.1
5/23/2019 11:23:01 PM,36.2,26.7,17.6
5/23/2019 11:23:07 PM,36.6,26.4,16.8
5/23/2019 11:23:13 PM,33.9,25.8,17.5
5/23/2019 11:23:19 PM,36.4,29.3,17.4
5/23/2019 11:23:25 PM,34.2,26.5,16.7
5/23/2019 11:23:31 PM,32.5,26.1,17.5
5/23/2019 11:23:37 PM,40.5,29.9,18.2
5/23/2019 11:23:43 PM,34.3,25.7,16.9
5/23/2019 11:23:49 PM,35.5,26.9,16.6
5/23/2019 11:23:55 PM,34.6,25.7,16.4
5/23/2019 11:24:01 PM,33.1,27.8,17.7
5/23/2019 11:24:07 PM,31.7,24.8,17.4
5/23/2019 11:24:13 PM,39.2,26.5,17.4
5/23/2019 11:24:19 PM,40.7,27.4,17.1
5/23/2019 11:24:25 PM,37.2,29.9,17.6
5/23/2019 11:24:31 PM,30.6,24.5,17.1
5/23/2019 11:24:37 PM,36.8,27.6,17.3
5/23/2019 11:24:43 PM,38.9,27.5,17.6
5/23/2019 11:24:49 PM,36.6,27.9,17.6
5/23/2019 11:24:55 PM,48.1,30.6,17.6
5/23/2019 11:25:01 PM,39.3,28.6,17.2
5/23/2019 11:25:07 PM,31.5,25.5,17.3
5/23/2019 11:25:13 PM,35.1,26.4,17.3
5/23/2019 11:25:19 PM,34.8,27,16.9
5/23/2019 11:25:25 PM,42.7,27.9,17.5
5/23/2019 11:25:31 PM,38.8,28.5,17.7
5/23/2019 11:25:37 PM,36.9,27.3,17.1
5/23/2019 11:25:43 PM,40.2,29,17.7
5/23/2019 11:25:49 PM,44.3,29.7,17.3
5/23/2019 11:25:55 PM,35,26.3,17
5/23/2019 11:26:01 PM,41.6,27.2,17.1
5/23/2019 11:26:07 PM,43.3,32.8,18.6
5/23/2019 11:26:13 PM,38.9,26,16.3
5/23/2019 11:26:19 PM,34.4,26.9,17.3
5/23/2019 11:26:25 PM,41.3,27.6,17.6
5/23/2019 11:26:31 PM,39,29.8,18.1
5/23/2019 11:26:37 PM,35.7,26.8,17.1
5/23/2019 11:26:43 PM,35.6,27,17.2
5/23/2019 11:26:49 PM,36.7,26.4,17.4
5/23/2019 11:26:55 PM,33.7,27,17.6
5/23/2019 11:27:01 PM,41,30.4,17.7
5/23/2019 11:27:07 PM,34,27.5,17.6
5/23/2019 11:27:13 PM,40.1,27.9,17.3
5/23/2019 11:27:19 PM,39,26.5,17.9
5/23/2019 11:27:25 PM,32.2,25.9,17.5
5/23/2019 11:27:31 PM,37.6,27.6,17.6
5/23/2019 11:27:37 PM,32,26,18
5/23/2019 11:27:43 PM,39.7,29,18.1
5/23/2019 11:27:49 PM,35.3,28.7,17.5
5/23/2019 11:27:55 PM,32.9,26.6,17.1
5/23/2019 11:28:01 PM,34.1,27,17.2
5/23/2019 11:28:07 PM,40.3,27.2,17.3
5/23/2019 11:28:13 PM,34.8,26.7,17.4
5/23/2019 11:28:19 PM,40.3,30.4,18.4
5/23/2019 11:28:25 PM,39.2,28.9,17.6
5/23/2019 11:28:31 PM,46.2,27.3,17.3
5/23/2019 11:28:37 PM,35.6,28.5,17.5
5/23/2019 11:28:43 PM,37.2,28.1,17.5
5/23/2019 11:28:49 PM,42.1,28.9,17.2
5/23/2019 11:28:55 PM,38.2,26.3,17.4
5/23/2019 11:29:01 PM,36.2,26.6,16.7
5/23/2019 11:29:07 PM,40.8,27.6,18
5/23/2019 11:29:13 PM,42.1,26.4,16.8
5/23/2019 11:29:19 PM,35,28.1,17.2
5/23/2019 11:29:25 PM,35.1,25.8,17.4
5/23/2019 11:29:31 PM,42.9,26.4,17.5
5/23/2019 11:29:37 PM,31.8,24.8,17.4
5/23/2019 11:29:43 PM,38.3,26.4,16.5
5/23/2019 11:29:49 PM,39.5,29.2,17.9
5/23/2019 11:29:55 PM,33.3,28.5,17.7
5/23/2019 11:30:01 PM,30.7,23.3,16.5
5/23/2019 11:30:07 PM,36.6,24.3,16.9
5/23/2019 11:30:13 PM,36.1,29.5,17.7
5/23/2019 11:30:19 PM,35.7,26.6,16.9
5/23/2019 11:30:25 PM,31.8,25.7,16.7
5/23/2019 11:30:31 PM,37.9,24.2,17.1
5/23/2019 11:30:37 PM,37.8,28.3,17.1
5/23/2019 11:30:43 PM,40.4,29.4,17.9
5/23/2019 11:30:49 PM,43.6,29.8,17.7
5/23/2019 11:30:55 PM,34.4,24.6,16.6
5/23/2019 11:31:01 PM,38,27.7,16.9
5/23/2019 11:31:07 PM,41.2,27.8,18
5/23/2019 11:31:13 PM,47.9,30.9,18.5
5/23/2019 11:31:19 PM,37.2,26.4,17.2
5/23/2019 11:31:25 PM,37,26.5,16.9
