date_time,Temparature,humidity,Temp_opcn2,6.5um,sfr,10um,12um,14um,16um,PM2.5,Bin1MTOF,Pressure,8um,Bin5MTOF,PM1,Bin7MTOF,Checksum,Bin3MTOF,PM10,4um,5um,2.1um,3um,1.3um,1.6um,0.78um,1um,0.38um,0.54um,samplingPeriod
2019-05-23 19:42:52,28.0,63.0,None,0.0,5.47250556946,0.0,0.0,0.0,0.0,9.046833992,4.0,None,0.0,23.0,5.25347566605,32.0,288,10.6666666667,10.1487989426,0.0,0.0,0.12858960557,0.0964422041775,0.289326612532,0.610800626457,3.60050895596,0.964422041775,0.0,3.56836155457,5.68418121338
2019-05-23 19:42:58,28.0,63.0,None,0.0,4.05233621597,0.0,0.0,0.0,0.0,10.7030668259,7.66666666667,None,0.0,25.0,6.27295207977,0.0,152,9.0,11.5673236847,0.0,0.0,0.312476240297,0.0,0.546833420519,0.859309660815,3.20288146304,1.32802402126,0.390595300371,5.23397702497,3.15891194344
2019-05-23 19:43:01,28.0,63.0,None,0.0659104996647,4.80499219894,0.0,0.0,0.0,0.0,9.62720584869,3.66666666667,None,0.0,36.3333333333,5.55261278152,29.0,143,8.0,17.2719478607,0.0,0.0,0.0,0.0659104996647,0.659104996647,0.395462997988,4.81146647553,0.856836495642,0.0,2.57050948692,3.15756797791
2019-05-23 19:43:04,28.0,63.0,None,0.0,4.98354101181,0.0,0.0,0.0,0.0,10.3017301559,4.66666666667,None,0.0,24.0,5.53180122375,32.6666666667,271,13.3333333333,11.759018898,0.035295875462,0.0,0.105887626386,0.035295875462,0.458846381006,0.564734007392,5.61204419846,1.37653914302,0.0,1.37653914302,5.68509864807
2019-05-23 19:43:10,28.0,63.0,None,0.0,5.29040336609,0.0,0.0,0.0,0.0,10.9931898117,4.0,None,0.0,22.0,5.78800487518,0.0,173,11.0,11.6515779495,0.0,0.0,0.179567168471,0.0,0.83798011953,0.778124396707,5.74614939107,1.2569701793,0.0,1.55624879341,3.15795207024
2019-05-23 19:43:13,28.0,63.0,None,0.0,5.66817092896,0.0,0.0,0.0,0.0,6.85543346405,4.0,None,0.0,23.6666666667,4.02408504486,0.0,128,10.6666666667,7.32466363907,0.0,0.0,0.167679950152,0.0,0.335359900304,0.447146533739,2.571092569,0.670719800608,0.0,2.96234578602,3.156437397
2019-05-23 19:43:16,28.0,64.0,None,0.0,5.47026586533,0.0,0.0,0.0,0.0,8.37340068817,4.66666666667,None,0.0,28.0,5.0440993309,0.0,272,8.66666666667,10.6737070084,0.0,0.0321585106097,0.160792553049,0.0,0.257268084878,0.546694680366,3.15153403976,0.707487233414,0.0,3.89117978378,5.68454408646
2019-05-23 19:43:22,28.0,63.0,None,0.0,5.37640666962,0.0,0.0,0.0,0.0,7.20798397064,4.66666666667,None,0.0,38.3333333333,4.32806301117,0.0,133,10.0,7.62302446365,0.0,0.0,0.117848236724,0.0,0.412468828532,0.530317065256,2.35696473447,0.766013538703,0.0,3.65329533843,3.15656542778
2019-05-23 19:43:25,28.0,63.0,None,0.0,5.50567579269,0.0,0.0,0.0,0.0575087547334,7.75907945633,4.33333333333,None,0.0,31.3333333333,4.4454240799,58.3333333333,136,7.66666666667,24.6740455627,0.0,0.0,0.0575087547334,0.0575087547334,0.460070037867,0.5175787926,3.450525284,0.6901050568,0.0,2.53038520827,3.1583147049
2019-05-23 19:43:29,28.0,63.0,None,0.0,5.20865440369,0.0,0.0,0.0,0.0,7.7899184227,5.0,None,0.0,38.3333333333,4.63430356979,9.66666666667,135,11.3333333333,8.58885192871,0.0,0.0,0.121628919353,0.0608144596765,0.364886758059,0.425701217735,2.85827960479,0.85140243547,0.0,3.52723866123,3.15694928169
2019-05-23 19:43:32,28.0,63.0,None,0.0,5.24181747437,0.0,0.0,0.0,0.0,8.85948467255,4.66666666667,None,0.0,26.0,4.68976688385,36.3333333333,149,11.6666666667,10.671877861,0.0,0.0,0.181298929687,0.181298929687,0.302164882811,0.785628695309,3.32381371092,1.45039143749,0.0,2.77991692186,3.15677857399
2019-05-23 19:43:35,28.0,63.0,None,0.0,4.97634744644,0.0,0.0,0.0,0.0,8.6037940979,5.33333333333,None,0.0,28.0,4.98015403748,0.0,138,10.0,9.45709896088,0.0,0.0,0.38187402182,0.0,0.19093701091,0.57281103273,3.8187402182,0.254582681213,1.01833072485,2.54582681213,3.15733337402
2019-05-23 19:43:38,28.0,63.0,None,0.0,4.64381551743,0.0,0.0,0.0,0.0,8.79195690155,5.66666666667,None,0.0,23.6666666667,5.72430086136,0.0,153,7.0,9.15377902985,0.0,0.0,0.0681944221778,0.0,0.545555377422,0.6137497996,2.18222150969,0.681944221778,0.545555377422,5.79652588511,3.15773868561
2019-05-23 19:43:42,28.0,63.0,None,0.0,5.11488199234,0.0,0.0,0.0,0.0,8.82313537598,4.33333333333,None,0.0,21.0,5.08206987381,25.3333333333,162,12.6666666667,9.97360610962,0.0,0.0,0.247735955648,0.0619339889121,0.743207866945,0.805141855857,1.98188764519,1.11481180042,0.0,5.07858709079,3.15671467781
2019-05-23 19:43:45,28.0,63.0,None,0.0,5.59174537659,0.0,0.0,0.0,0.0,7.70068073273,4.0,None,0.0,25.6666666667,4.64728546143,0.0,156,7.33333333333,8.24766540527,0.0,0.0,0.169940714503,0.0,0.736409762845,0.623115953176,1.81270095469,0.736409762845,0.0,4.75834000607,3.15701341629
2019-05-23 19:43:48,28.0,63.0,None,0.0,5.43442487717,0.0,0.0,0.0,0.0,9.32719421387,4.66666666667,None,0.0,13.3333333333,5.9348154068,0.0,186,10.6666666667,9.92913722992,0.0,0.0,0.233148661217,0.0,0.757733148954,0.408010157129,2.15662511625,0.874307479562,0.0582871653042,6.35330101815,3.15699195862
2019-05-23 19:43:52,28.0,62.0,None,0.0,5.56037807465,0.0,0.0,0.0,0.0,9.11639595032,4.33333333333,None,0.0,11.3333333333,5.4852013588,10.3333333333,180,9.66666666667,10.1308403015,0.0,0.0,0.227848917472,0.056962229368,0.683546752417,0.56962229368,2.39241363346,0.968357899257,0.056962229368,5.29748733123,3.15724802017
2019-05-23 19:43:55,28.0,62.0,None,0.0,5.41956853867,0.0,0.0,0.0,0.0,7.96457576752,4.66666666667,None,0.0,25.3333333333,4.76081180573,37.6666666667,158,9.66666666667,8.89932632446,0.0,0.0,0.17534438215,0.0584481273832,0.642929401216,0.584481273832,1.69499569411,1.11051442028,0.0,4.96809082758,3.15692806244
2019-05-23 19:43:58,28.0,62.0,None,0.0,5.55259084702,0.0,0.0570482850435,0.0,0.0,8.66412734985,4.33333333333,None,0.0,15.0,5.39282464981,17.6666666667,171,13.3333333333,29.9609966278,0.0,0.0,0.17114485513,0.0570482850435,0.342289710261,0.456386280348,2.39602797183,1.02686913078,0.0,5.248442224,3.15690660477
